DATE,TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,NUMBER_OF_PERSONS_INJURED,NUMBER_OF_PERSONS_KILLED,NUMBER_OF_PEDESTRIANS_INJURED,NUMBER_OF_PEDESTRIANS_KILLED,NUMBER_OF_CYCLIST_INJURED,NUMBER_OF_CYCLIST_KILLED,NUMBER_OF_MOTORIST_INJURED,NUMBER_OF_MOTORIST_KILLED,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,UNIQUE_KEY,VEHICLE_TYPE_CODE_1,VEHICLE_TYPE_CODE_2,VEHICLE_TYPE_CODE_3,VEHICLE_TYPE_CODE_4,VEHICLE_TYPE_CODE_5
04/09/2018,13:30,BROOKLYN,11218,40.6466,-73.97033,"(40.6466, -73.97033)",CHURCH AVENUE                   ,EAST 10 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877719,TAXI,TAXI,,,
04/09/2018,13:30,QUEENS,11413,40.68006,-73.75276,"(40.68006, -73.75276)",,,216-03    MERRICK BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3877620,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2018,13:30,,,40.7597,-73.80031,"(40.7597, -73.80031)",NORTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3878004,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,13:31,BROOKLYN,11218,40.638733,-73.98468,"(40.638733, -73.98468)",40 STREET                       ,14 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3877666,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,13:31,,,40.78195,-73.97549,"(40.78195, -73.97549)",COLUMBUS AVENUE                 ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Other Vehicular,,,,3877725,PASSENGER VEHICLE,TK,,,
04/09/2018,13:35,,,40.632786,-74.13712,"(40.632786, -74.13712)",HATFIELD PLACE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878929,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/09/2018,13:37,BRONX,10475,40.885952,-73.8279,"(40.885952, -73.8279)",CONNER STREET                   ,BOSTON ROAD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3878647,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/09/2018,13:37,,,40.631573,-73.99547,"(40.631573, -73.99547)",NEW UTRECHT AVENUE              ,,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3877664,TAXI,PASSENGER VEHICLE,,,
04/09/2018,13:40,BRONX,10453,40.84843,-73.91299,"(40.84843, -73.91299)",DAVIDSON AVENUE                 ,WEST 176 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3878406,PASSENGER VEHICLE,TAXI,,,
04/09/2018,13:40,QUEENS,11373,40.738358,-73.88577,"(40.738358, -73.88577)",ALBION AVENUE                   ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878436,SPORT UTILITY / STATION WAGON,TK,,,
04/09/2018,13:45,BROOKLYN,11215,40.66734,-73.991234,"(40.66734, -73.991234)",4 AVENUE                        ,14 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3878543,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/01/2012,9:59,BRONX,10452,40.835397,-73.920305,"(40.835397, -73.920305)",EAST 167 STREET                 ,GERARD AVENUE                   ,,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,85154,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
